Date,SPY,FFRate,MS,WMB,SNA,AMZN,DAL,PX,HP,SRCL,AIG,BBY,HAR,LB,BAX,CBG,FB,TXT,UNH,REGN,CCE,FLS,FE,ABBV,ICE,NDAQ,BLL,GM,MAS,FSLR,NEM,DIS,SCG,YHOO,PBI,FCX,AXP,AME,GE,ADP,HON,COF,PG,WMT,EQR,SRE,MCHP,MCK,NWL,VLO,GWW,WYNN,MJN,PDCO,COP,RSG,OKE,EMC,CAM,WHR,YUM,NKE,PCAR,ALXN,NTAP,PNW,GRMN,AFL,BSX,ECL,CLX,RRC,NSC,EXPD,V,SPG,RHT,PM,QEP,CI,BK,EW,XRAY,DRI,AEE,PLD,NOC,HES,PKI,APA,UHS,DUK,HPQ,DG,BMY,CVS,L,TSO,PBCT,MHFI,ESRX,SCHW,EOG,MDLZ,LRCX,CELG,MAT,NTRS,FTI,OI,AVB,PH,GD,DOW,AMAT,RF,BBBY,PSA,CA,WY,DFS,TRIP,ABC,TEG,BIIB,MNST,CMI,HAS,FOSL,TSS,FFIV,KR,VTR,KIM,AES,CSC,PGR,ROK,EIX,AIV,HSY,MON,ARG,GILD,WBA,URI,MDT,MO,GT,SIAL,PFG,VZ,STT,JWN,BHI,MUR,JNPR,APD,JPM,UNP,NOV,CMA,TWC,LEG,PCLN,JBL,PNC,DD,GS,AVGO,NRG,LYB,BLK,DOV,PPG,TRV,GNW,AN,DE,COL,DVA,PXD,CMS,ETN,PAYX,LOW,AIZ,STZ,INTU,MPC,MOS,ETR,ADT,DHR,WAT,CFN,XRX,XEL,PCL,ADSK,MSFT,THC,MKC,AET,CTAS,CINF,FDO,IFF,HSP,ZMH,LLL,HD,AZO,JCI,NUE,KO,GGP,FOXA,FISV,D,SJM,FMC,SHW,APH,ETFC,TMO,MMC,CHRW,SNDK,TEL,BRCM,STJ,WIN,SYK,NWSA,VMC,GIS,ADM,IPG,EMN,TSN,CSCO,GMCR,CTSH,BWA,ALTR,ED,CB,LLY,DNR,DVN,LO,CRM,FIS,CMCSA,PETM,PFE,SO,UPS,LLTC,HRS,EFX,NE,COH,VNO,ACN,HBAN,PNR,AMP,AMGN,C,USB,XOM,ESV,DHI,AA,CPB,AMT,AGN,F,TROW,SEE,CNX,KMB,M,POM,UTX,GPS,PPL,HIG,WFC,ZION,LM,URBN,WDC,PVH,EXC,GOOGL,EL
41641,176.832527,0.08,30.365284,35.864057,105.812264,397.970001,27.283958,125.514798,77.57689,114.879997,50.024617,38.592003,78.586199,56.88831,35.973102,26.34,54.709999,36.18391,72.811202,274.589996,42.109143,76.104078,30.083415,49.202165,220.416384,38.343182,50.688256,38.827641,19.433061,57.439999,23.682017,74.877284,43.316086,39.59,22.190276,35.353069,87.605171,51.58998,26.098313,67.672382,87.251846,75.00034,76.279851,75.526437,49.637857,85.058256,42.197902,158.803229,31.084297,47.873296,245.175267,188.015817,81.123131,39.524056,64.855313,31.581382,49.650082,24.360491,58.689999,151.059209,72.443839,76.865362,56.255232,133.440002,39.187278,48.580415,42.960923,63.166806,11.91,102.112648,86.537778,81.428491,87.154192,42.554459,54.554236,135.571902,55.830002,80.147337,29.998539,86.128133,33.497978,65.919998,47.56503,49.714871,33.441088,35.11319,109.279227,79.570281,40.501011,83.469127,80.186139,63.293576,26.895056,60.849279,50.270369,68.669074,46.877893,56.07201,13.87786,75.884381,69.959999,25.437966,81.591319,33.979886,53.239112,85.970001,43.356557,59.112166,51.25,35.529999,112.785396,122.994899,91.336373,41.832247,16.958322,9.615404,80.029999,141.832264,31.263706,29.775352,53.722703,80.480003,68.39638,50.238846,280.329987,66.779999,133.357371,51.8382,118.370003,32.208175,88.889999,19.203629,53.125958,18.628155,13.742623,54.421108,24.44758,112.102725,43.66899,24.528788,92.353327,112.998391,106.374303,74.93853,54.844091,76.489998,55.691102,35.430734,23.164879,91.52031,46.728309,45.304121,71.39229,59.882566,53.22027,60.711041,22.024692,107.662443,55.954633,80.694385,68.421367,45.714678,129.206553,29.227869,1145.439941,16.545317,73.660737,57.701037,172.911254,51.536056,27.564219,75.252619,301.834026,76.246312,92.343105,86.332179,15.5,49.279999,86.756951,71.231324,64.779999,176.411458,24.740016,71.635864,42.460389,48.093569,63.44495,68.882635,74.568809,43.146911,45.530625,57.125429,38.000885,75.825878,99.220001,39.21,11.53696,25.989343,43.033916,49.25,35.448341,43.119999,66.229887,66.271437,57.654203,48.745864,65.175107,83.50663,41.029999,91.104873,101.229966,79.452765,474.109985,49.331451,50.415856,38.831567,19.285407,35.222059,58.200001,59.804159,97.86053,73.403956,179.230226,43.286991,19.809999,108.848483,45.995106,55.868602,67.623267,53.451476,28.336217,60.19675,10.686979,72.995222,17.950001,58.279553,46.767846,41.388353,16.952901,78.044533,32.666668,21.013831,73.32445,49.419998,54.07157,30.98356,50.657061,91.900527,48.13118,15.511532,59.813225,46.999207,54.860001,51.694976,50.161072,71.39213,28.703571,37.463828,98.435355,42.92691,66.019665,66.936144,28.09328,53.097667,76.61758,78.255788,9.238933,74.534174,110.010537,111.927521,52.123066,38.568147,94.600066,52.267899,21.482821,10.366944,40.992075,77.528404,168.050003,14.519382,77.828869,33.061287,37.272681,95.042658,51.802134,17.671501,108.222326,37.293177,27.720078,34.3205,42.941473,29.323932,42.265345,37.779999,80.48186,136.268698,25.454087,557.117134,72.233389
41642,176.803526,0.08,30.835001,35.629835,106.016967,396.440002,28.790977,125.689252,78.331441,115.050003,50.231778,38.763523,79.076138,56.786707,36.030293,26.4,54.560001,36.203852,73.328701,271.75,42.196102,76.655411,29.739655,49.505064,221.672541,38.910503,50.924888,37.519162,19.835595,56.740002,23.642482,74.720209,43.250213,40.119999,22.588054,35.061825,87.889191,51.669211,26.079332,68.409606,87.445049,75.087715,76.194608,75.277583,50.057949,85.404491,42.551385,159.348573,31.296807,47.374115,244.962121,186.173081,81.386491,40.037483,65.02261,31.600546,49.763698,24.360491,58.349998,151.901488,72.897277,76.659052,56.37061,131.720001,39.100026,48.599082,44.518795,63.348762,11.93,102.240545,86.85104,80.223104,87.211466,42.31962,54.591264,137.229884,55.779999,79.690792,30.058178,86.327971,33.885684,67.260002,47.793135,49.42583,33.318733,35.427127,109.617013,78.746325,40.768117,83.527713,81.071349,63.089223,27.556251,60.630539,50.828179,68.815388,46.759162,55.278721,13.924089,75.679421,70,25.516783,81.363876,33.921315,53.229242,84.904999,42.880815,59.510195,51.900002,34.860001,114.23528,123.004568,91.326731,41.641536,16.919671,9.595958,80.480003,142.936836,31.225982,29.842006,53.441279,80.919998,68.445314,50.135416,277.399994,67.519997,133.934848,51.391809,121.220001,32.267108,88.029999,19.115628,53.09791,18.788336,13.675209,54.705011,24.099898,113.499438,43.6786,24.528788,92.237799,113.037253,105.762903,74.051743,55.028098,77.160004,56.761335,35.262461,23.007362,91.313162,47.055081,44.767866,72.895074,60.095221,52.747814,60.329808,22.308819,107.449899,56.387198,80.568839,68.187582,45.939107,128.781783,29.275533,1132.680054,16.7204,74.006924,57.764433,174.142908,51.731821,27.641376,75.185753,303.156022,76.222306,92.572815,86.167886,15.39,49.75,87.141428,71.913333,64.470001,175.931784,24.73061,71.844633,42.611159,47.616916,63.833469,69.031862,74.431337,42.558631,45.365942,56.377181,37.88579,75.934981,98.040001,39,11.614454,25.979896,43.080399,48.900002,35.209856,44.200001,66.43341,66.555907,57.937298,48.442683,65.520425,83.76987,41.220001,91.499952,101.51897,79.326837,475.5,49.07887,50.463661,38.64056,19.449004,34.796982,58.040001,59.738313,97.361783,73.147882,179.613427,43.444864,20.299999,109.265494,46.120405,55.346826,67.116437,53.490743,28.316668,59.689501,10.660296,73.200621,17.82,58.190167,46.635302,41.580899,16.972166,77.937596,32.912874,20.994727,74.424859,49.16,54.022361,31.128702,50.17828,90.77837,48.482224,15.730138,59.686087,46.820572,55.119999,51.841284,49.79059,70.96706,28.760112,37.261273,98.216226,43.022557,66.810204,67.376196,28.162304,53.411069,77.42145,78.516226,9.29704,74.301461,110.029861,110.641995,53.24989,38.732515,94.372459,52.267899,21.404093,10.406325,40.696586,77.752844,168.020004,14.585209,78.526468,33.002475,37.401277,95.50946,51.947675,17.540045,108.616774,38.063696,27.692031,34.446533,43.246698,29.531623,42.765819,37.990002,81.065907,137.30632,24.938823,553.053047,72.174593
41645,176.291166,0.08,30.942646,35.976486,104.915462,393.630005,28.850077,125.505111,77.293932,114.75,49.837187,37.553354,80.2128,56.398771,36.092683,26.25,57.200001,36.054289,72.488984,268.859985,41.857916,76.045001,29.581714,47.697135,222.241739,39.008319,50.737553,38.306147,19.561529,51.259998,23.800626,74.435504,43.033774,39.93,22.379693,34.779978,87.850015,51.381997,25.870546,67.629997,87.35811,74.359557,76.37456,74.856448,50.4494,85.750726,42.465403,158.902373,31.007019,47.8349,243.15039,186.040101,80.957317,39.669366,65.30144,31.447239,50.153234,24.253177,58.560001,149.529543,72.839394,76.069595,56.880185,129.860001,38.925515,48.561748,44.356315,62.132539,12.33,100.627049,86.49031,80.741126,85.903816,41.89887,54.262965,138.156946,56.34,79.131756,29.750043,86.058192,33.875993,66.360001,47.505526,48.493443,33.657565,35.579338,109.829338,78.393201,41.242969,84.279596,80.076731,63.126379,27.507634,59.268391,50.626214,67.60587,46.660223,55.694715,13.961072,75.523256,69.879997,25.428114,81.096886,33.70656,52.548335,81.309998,42.652093,59.141289,51.900002,35.209999,115.933165,121.651274,91.05682,41.565254,16.707089,9.790405,79.150002,142.860657,31.056224,29.537302,52.752278,80.379997,68.200657,50.069597,274.970001,66.459999,133.511367,51.030897,120.019997,32.217996,87.779999,18.949405,54.416241,18.797759,13.810036,54.39174,23.944356,112.237579,43.649765,24.566656,91.977869,112.386331,105.850243,72.97564,55.338006,77.370003,57.617524,34.851126,23.391309,90.454971,47.103135,45.017502,72.885321,59.360586,52.560801,59.824679,22.161858,107.710744,56.714025,79.752767,68.828321,45.861044,129.389978,28.894217,1139.530029,16.486957,73.910762,57.021776,175.335468,51.379441,27.689598,74.478889,303.059521,75.718002,91.649091,85.935935,15.78,48.91,86.420536,73.725538,64.800003,173.943115,24.570694,71.531479,42.243659,46.945705,64.280264,68.255889,74.372416,42.775618,45.123758,56.044626,38.029662,75.270452,98.389999,39.52,11.711322,25.838188,41.602241,48.549999,34.465786,43.950001,66.162049,66.232199,57.634679,48.319514,64.859394,83.233638,40.98,92.092567,101.711646,78.561563,478.769989,48.874861,50.224633,38.459105,19.468251,34.40156,58.110001,59.747721,96.776711,72.675138,179.505344,43.045248,20.27,109.275418,45.879441,54.69944,66.619348,53.461291,28.414413,62.079423,10.620259,73.699452,17.58,57.663785,46.711042,41.667546,16.731358,77.539016,32.696215,21.023383,75.603864,48.935001,54.130623,30.944854,50.103175,90.700985,48.890196,15.692121,58.923264,46.670144,54.23,51.548668,49.741844,68.96033,28.788381,37.196824,96.93958,42.821697,66.328168,66.750351,28.331035,53.050183,77.136202,77.686693,9.277671,73.836051,109.740052,109.685104,53.658737,39.244951,94.514716,52.434211,20.931727,10.366944,40.677401,78.250511,167.929993,14.651035,78.403913,32.973071,37.579331,95.518615,51.569274,17.446147,108.510947,37.802324,27.813569,34.495011,43.323003,29.323932,42.687312,37.959999,80.686276,135.041505,25.098087,559.219245,72.595979
41646,177.373888,0.07,30.844788,36.547985,105.159157,398.029999,28.347737,126.232031,78.831327,116.059998,50.51786,36.57188,81.32986,57.082278,36.285052,26.190001,57.919998,35.655457,74.705448,274.070007,42.524627,76.045001,29.628167,47.791793,223.576407,39.194165,51.309412,38.116512,19.570093,52.490002,23.672135,74.946005,43.494886,40.919998,22.417577,34.441761,87.517031,51.599883,25.899018,68.45197,87.715543,75.029465,77.113301,75.086155,50.535328,87.039484,42.704241,160.45908,31.026338,49.361236,245.03963,191.406819,81.932706,40.279665,65.403678,31.322675,50.705081,24.926333,58.869999,149.655406,73.862037,76.128539,56.841725,133.169998,39.723487,48.935086,43.658619,62.333645,12.44,101.660083,85.901744,82.115864,86.41924,42.348974,54.677656,138.058889,57.419998,78.898824,29.581065,88.276342,33.478593,67.25,48.23943,49.024907,34.090523,35.893271,110.514564,79.315246,41.658468,85.832196,82.374297,63.618681,27.400676,59.546785,50.549276,67.957019,46.501919,56.178428,14.0073,76.18694,69.839996,25.162111,82.496132,33.979886,53.199639,82.305,42.121459,59.898518,51.299999,35.380001,115.437149,123.371887,91.828001,41.107551,16.784392,9.819573,79.209999,142.698782,31.546635,29.623,53.111334,84.910004,68.94441,50.539734,273.519989,67.739998,134.637434,51.078384,119.910004,32.443914,89.639999,19.06674,54.434941,18.854293,14.050796,54.479847,23.816263,112.738472,43.717051,24.46252,93.383433,110.015801,106.481056,72.517301,55.696337,77.779999,58.220746,34.851126,23.676808,91.52031,47.13197,45.581492,73.422027,58.732277,51.960387,60.425118,22.201047,106.377525,56.060371,80.45777,69.105404,46.153773,130.229854,29.018146,1163.069946,16.165972,74.45889,56.451197,174.279758,51.868862,27.631731,75.405458,305.84819,75.854073,92.020533,85.433389,16.08,49.700001,86.805006,73.832712,65.199997,175.05237,24.740016,71.683314,42.488658,47.062439,64.901892,69.569076,75.668581,42.915455,44.900945,56.580409,38.557184,75.895307,100.379997,40.03,11.808189,26.282207,41.323344,49.68,34.732887,46.099998,66.753215,67.134658,57.937298,48.366886,64.523952,83.31163,41.07,93.929678,100.902419,78.949044,483.589996,49.166302,50.473224,38.573708,19.554862,34.569616,58.400002,60.84824,97.371369,73.177435,184.339577,43.336325,20.690001,111.509378,46.207152,54.767077,67.525801,53.893224,28.541482,63.308527,10.686979,74.120033,17.4,58.438461,47.193866,41.253566,16.856577,77.237643,32.804546,21.309935,78.295937,49.560001,55.488811,31.099675,50.647674,90.159251,48.567614,15.720635,60.126178,47.074419,54.950001,51.646208,51.506501,68.77498,28.967426,37.528278,97.25398,42.898213,66.530622,67.209958,28.323367,53.544026,78.225313,78.63197,9.413253,74.631133,110.677094,112.53645,54.027696,39.573685,95.851916,52.970104,21.000614,10.376789,41.128304,79.333665,169.899994,14.46296,79.063804,33.257322,37.025384,95.170808,50.628122,17.718451,109.203633,38.083059,27.972504,34.378668,43.30393,29.412942,43.256478,37.98,83.372901,134.762145,25.229244,570.000007,72.409783
41647,177.412565,0.07,30.88393,36.688519,105.042188,401.920013,29.352415,126.900785,79.651892,115.910004,51.109752,36.057319,81.731613,55.595183,36.404632,26.190001,58.23,35.675398,73.83644,273.5,42.495641,75.985932,29.600296,47.668739,222.781482,39.301761,51.309412,38.325107,19.789215,51.68,23.128515,73.846461,42.97731,41.02,22.43652,34.009596,87.791963,51.481036,25.823094,68.087599,87.367772,75.582865,75.995717,74.492744,50.993611,86.308542,43.267899,168.371474,30.920083,49.783621,245.543432,194.997299,82.18631,40.124066,64.771668,31.11188,51.175783,24.88731,58.849998,152.5792,73.833096,75.735565,56.697508,134,39.947308,48.627082,43.39101,61.893125,12.79,102.45699,84.477801,82.205518,85.817916,42.065215,54.852914,137.586444,56.990002,77.585082,29.541304,87.836714,33.594904,66.739998,48.328689,48.629164,33.826982,35.845706,111.170838,80.129391,42.242142,84.611602,82.593114,63.024202,26.690864,59.357875,51.376373,68.054559,46.264461,54.920775,14.256935,76.069824,71.029999,25.457671,82.461518,33.989646,53.466081,83.730003,41.801246,60.209174,51.400002,35.32,115.723313,123.420222,91.307455,41.155227,16.832705,9.965408,79.68,142.955884,31.678668,29.346861,53.140446,85.150002,69.619666,49.966166,290.01001,68.389999,134.117716,51.021401,118.110001,32.404627,89.370003,19.042296,54.126394,18.986206,13.771514,54.597323,23.532626,112.189421,43.322944,24.377317,94.095841,112.37587,106.296663,73.194847,57.487996,78.779999,59.193686,34.710901,24.326567,92.112162,47.218468,45.329146,73.236623,58.471291,51.3895,59.939047,22.455781,106.358199,56.589061,80.607463,67.685374,46.466019,127.961218,28.951416,1157.5,16.59395,75.699392,57.175744,174.426393,52.642145,27.438841,76.160087,305.75169,75.405802,92.602138,84.640908,16.34,49.169998,85.872651,74.056805,65.440002,175.252233,24.683575,71.436586,42.177694,47.227808,65.640078,76.214599,75.245304,42.761152,45.4725,56.210903,37.847424,75.934981,100.480003,40.31,11.701635,26.178287,40.951479,50.240002,34.112826,45.360001,66.036065,67.821304,57.781106,48.215295,65.451356,82.74615,41.290001,96.231006,101.59604,79.365586,489.070007,49.729755,50.740935,38.143943,19.420135,33.996255,58.709999,60.914083,94.158269,73.295617,186.373485,43.578072,20.709999,113.227049,46.409564,54.370915,71.590213,54.128821,28.84449,63.796266,10.686979,75.332869,17.290001,58.944979,46.335276,40.781824,16.875842,76.994605,33.405287,21.290833,79.180187,49.974998,55.390389,30.751328,50.140727,89.43372,48.491714,15.83469,59.959923,46.171854,56.939999,51.694976,51.428503,68.41663,29.165317,37.196824,97.177761,43.213854,65.470144,67.219731,27.786502,52.907726,77.698041,79.239656,9.442306,74.912322,111.865304,112.00484,54.655926,39.728383,95.538952,52.203223,21.236797,10.662299,40.859681,79.958186,177.110001,14.61342,79.110934,33.374942,36.501114,94.530103,50.298233,17.633943,109.338321,37.947533,27.720078,34.427143,43.799919,29.670083,42.92283,37.869999,84.112697,131.998454,25.173034,571.186226,71.616012
41648,177.528567,0.07,30.874144,36.772839,104.788744,401.01001,30.593491,126.968638,80.09519,116.010002,51.405697,35.761922,84.142112,53.34145,36.503418,26.15,57.220001,35.715282,74.28559,267.619995,42.737203,75.798869,29.54455,48.482781,223.2918,39.360451,51.427727,38.391482,19.866551,52.110001,22.930836,73.532305,43.306677,40.919998,22.123981,33.549243,87.271548,51.689019,25.832584,68.324857,87.396752,75.582865,76.166196,74.74159,51.022253,86.875986,43.201024,173.844717,30.833149,50.781982,246.570403,194.503381,82.157049,40.153242,64.557897,31.00648,51.443586,24.711703,58.450001,153.944269,72.405255,75.735565,56.726351,134.070007,39.558055,49.019087,42.884461,61.54837,12.78,103.303092,84.610702,80.920441,87.154192,42.084781,54.776394,137.452747,57.290001,77.622352,29.17353,89.974929,33.633676,68.410004,48.507207,48.374758,33.921105,35.389073,111.595481,79.786072,42.964314,84.06477,83.985581,63.042783,26.846439,61.187331,52.924782,68.200873,46.313934,56.110708,14.414113,76.274784,72.379997,25.467523,82.570294,34.516769,53.485818,84.349998,41.618271,59.69465,51.48,35.189999,115.313149,122.695244,91.799083,40.621238,16.813379,10.159855,69.75,145.736347,31.923872,29.518257,53.489799,85.169998,69.854535,50.069597,289.75,67.550003,133.463241,50.318573,119.32,32.159063,88.059998,19.242741,54.266643,19.099277,13.925601,54.979122,23.697318,112.15089,43.39023,24.348916,93.999571,109.118595,105.976403,74.031819,59.21186,78.260002,57.753735,34.823082,24.828653,92.092437,47.852789,44.394525,73.52937,59.437918,51.00563,60.415586,22.367603,105.942782,56.483322,81.737412,67.33903,46.846567,128.55975,28.856086,1153.689941,16.632858,76.151358,57.909342,173.409777,52.103782,27.072345,76.876506,304.999036,75.301743,92.92471,84.73755,16.709999,49,85.52663,74.23218,65.639999,171.404828,24.956375,71.692806,41.960964,47.422362,66.417109,77.05026,75.432329,43.899135,44.687825,55.906064,37.617234,76.847476,100.620003,41.25,11.672575,26.282207,41.025853,51.080002,33.89342,45.84,66.753215,70.352098,57.956822,48.423734,64.099712,82.941142,41.950001,95.282821,102.395632,79.016853,492.450012,49.797758,50.425419,37.943387,19.362394,33.116445,58.610001,62.381436,93.976038,73.236526,185.577607,44.115828,20.940001,113.187333,46.795103,54.641464,70.820223,54.511668,28.688099,63.737732,10.606939,75.303527,17.34,59.411773,46.745492,40.589274,16.760254,77.091826,34.074969,21.099797,79.278443,49.764999,55.410073,30.441685,50.300323,88.804933,49.032513,15.663606,59.441592,46.218862,56.290001,51.714484,51.555248,67.84328,29.14647,37.399378,97.29209,43.280807,65.913617,67.239293,28.001242,52.850747,78.182096,80.01131,9.461675,74.960798,111.585157,114.914184,55.044829,39.970098,94.609552,52.369535,21.404093,10.524466,40.763745,80.114312,179.940002,14.895532,78.517039,33.080891,35.868029,94.941981,54.140459,17.756009,109.396042,38.160501,27.766824,34.688909,44.02884,29.887663,43.11909,38.009998,82.662305,132.716814,25.322929,565.685676,71.968801
41649,178.011927,0.07,30.629499,36.866526,104.817986,397.660004,30.997333,128.41279,80.689401,115.419998,51.514211,36.028733,86.503614,53.443053,36.399436,26.379999,57.939999,35.565719,72.938134,274.380005,42.901467,75.808716,30.101997,48.179882,221.132783,39.047442,51.200956,37.955321,20.158705,51.970001,23.523873,74.013355,44.040687,41.23,22.23763,33.981408,86.947526,52.025755,25.585836,68.087599,87.097285,75.747913,76.052548,74.693739,51.146372,88.414804,43.05772,173.953785,30.939403,51.10837,255.493433,196.48859,81.766892,39.822603,64.009539,31.063968,52.230782,24.701947,59.470001,151.649777,72.376306,75.568554,56.909027,135.210007,39.285574,49.728425,43.056496,62.410259,13.11,103.686789,84.753098,81.398607,87.421447,42.671876,54.583859,138.789823,56.810001,76.932875,29.372326,89.135626,33.178117,68.480003,48.546878,49.109706,34.372884,35.769599,112.309667,79.354483,42.716994,84.172183,85.059764,63.711568,26.93395,62.509707,54.030789,67.800957,46.363403,55.636668,14.219952,76.167423,72.860001,25.280334,82.47635,34.946275,54.156858,84.904999,41.407844,59.335451,52.310001,35.02,116.181173,122.956233,91.673761,40.726129,16.881019,10.189021,69.940002,146.888518,32.084201,29.575389,53.771223,86.800003,69.815389,50.737191,299.309998,69.82,132.914651,50.37556,118.010002,31.92332,88.519997,19.291629,56.753709,19.372526,13.993013,54.665851,23.733917,112.66141,43.745887,25.002134,94.211369,110.259614,107.102163,74.599761,58.45646,79.150002,58.32777,34.832429,25.586705,92.15162,47.631738,44.62818,73.070725,59.070599,52.226144,59.996233,23.063224,105.913793,56.223786,82.273411,67.581475,46.641657,128.743175,28.960947,1148.839966,16.555044,75.747469,57.547072,174.377515,52.172301,27.062701,76.752322,303.899017,75.597921,93.144643,84.553924,16.66,49.799999,86.276356,74.027577,64.739998,169.636012,25.501972,72.42349,41.810195,48.327035,65.795481,79.636847,75.048425,43.865382,45.094693,56.404896,37.482955,77.04584,101.459999,41.22,11.614454,26.688439,41.035148,51.470001,34.379931,46.68,67.305615,69.989152,57.859204,48.461632,66.576092,83.565126,42.18,95.490236,102.424531,79.443084,490,50.118346,50.626202,38.325401,19.756956,33.076902,58.299999,63.75473,94.398053,73.098642,189.478403,44.076358,20.91,113.644053,46.448115,55.752653,70.761737,54.423319,28.258021,64.381552,10.740335,76.438121,17.4,59.014501,47.022149,40.41598,16.981797,77.218204,34.311329,21.223969,79.347219,50.235001,55.852961,30.451361,51.004415,88.804933,49.269706,15.71113,59.197097,46.312878,56.950001,51.694976,52.198713,66.98325,28.92031,38.108328,97.673174,43.452975,66.482416,67.27841,28.001242,53.259117,79.26255,80.252453,9.481043,74.67961,111.150443,114.044279,54.566179,39.660703,95.330309,52.60976,21.797731,9.953448,41.089932,80.641252,183.320007,15.111818,78.649016,33.345538,36.234032,95.976247,54.17927,17.868687,109.511492,38.567084,28.318421,34.84403,43.818996,29.729423,43.030772,37.57,83.18795,131.828843,25.454087,565.655647,72.566581
41652,175.643465,0.07,30.208712,36.576094,103.316825,390.980011,30.455594,126.774795,78.944504,115.019997,50.764481,35.123488,84.210703,52.288476,36.446224,26.200001,55.91,34.648411,72.196064,268.679993,42.428003,74.233472,29.693202,47.540664,216.402557,38.294276,50.067099,37.528646,19.505654,49.860001,23.602945,71.932065,43.664273,39.990002,21.69779,33.766285,85.415752,51.164108,25.36756,66.985997,85.851105,74.14597,75.777887,74.167319,50.812209,87.385719,43.13415,165.724095,30.601321,49.428436,253.507318,193.268556,80.85978,39.394714,62.959284,30.699865,51.378661,24.526341,57.650002,148.609811,70.823049,73.859127,56.149474,130.610001,38.633574,49.439091,43.400566,61.38557,12.92,101.433797,84.582224,79.36638,86.085171,43.268755,54.033402,138.317392,57.560001,76.821065,29.15365,88.705984,32.470551,68.739998,47.912149,47.894215,34.099933,34.960979,111.595481,77.363265,41.895892,82.307119,83.537999,62.94989,27.342335,60.3422,53.299861,66.864562,45.839021,53.02462,14.247689,74.791253,72.620003,24.462615,80.820005,34.360585,53.860812,82.449997,40.858912,58.665598,51.049999,33.869999,115.255919,121.428952,91.587007,39.944218,16.736076,10.023742,68.300003,146.602865,31.537202,29.118332,52.07298,84.449997,69.100994,50.408096,283.670013,69.720001,131.037858,49.625244,114.580002,31.461658,92.010002,18.876073,56.00572,19.071009,13.732992,53.59877,23.514328,110.840873,43.717051,24.888532,94.20174,108.640734,106.75279,72.876002,58.301506,77.080002,57.646711,34.673506,24.936947,90.228098,45.863328,43.955251,71.167844,57.504663,51.724157,59.414855,24.807171,104.89939,55.464394,81.148295,66.447173,46.075714,127.816403,28.398508,1139.719971,16.136791,74.819127,56.750071,171.923977,51.526265,26.484025,76.246054,295.725952,74.565292,91.766384,83.442515,16.24,48.619999,86.036059,73.209159,64.470001,164.669348,25.144511,70.288364,41.065774,47.334813,64.717343,79.64679,73.837653,42.510412,44.707201,55.998438,37.415813,75.528332,100.510002,40.75,11.827563,26.490047,40.830622,51.57,33.368755,45.91,67.092414,69.685067,57.088007,47.855266,64.129309,82.668151,41.689999,94.472912,101.788717,78.435635,486.380005,49.729755,49.278082,37.75238,19.602981,31.979611,57.389999,63.180956,93.410145,71.749338,187.857172,44.002358,20.549999,112.184531,45.677033,55.511091,69.377693,54.531302,28.072306,64.75223,10.553539,75.733891,17.15,58.259689,46.564235,39.982745,16.769886,75.993287,33.385594,21.195315,78.020836,49.105,54.691613,30.364274,50.619508,87.170069,49.402534,15.273917,57.876826,46.322282,56.209999,50.758615,50.853284,66.01448,28.778959,37.997843,95.491444,42.553883,65.508701,65.95826,26.97354,51.568651,78.605636,78.188268,9.36483,72.798565,109.334325,112.507454,53.56899,39.428654,93.462023,51.085243,21.207273,9.943603,40.533494,80.153345,181.289993,15.149434,77.630904,32.610407,36.016409,95.857267,53.616518,17.643333,108.52057,37.027885,28.178183,33.70971,43.456542,29.323932,42.451794,36.889999,82.360549,129.254722,25.276086,562.05207,72.360782
